id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,bayes_average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
7684,boardgame,Route 66 Das Kartenspiel,1993,2,5,60,60,60,8,10,5.35,0,21,2,1,0,4,1,1
7685,boardgame,Duello,1993,2,2,20,20,20,8,2,5.5,0,3,1,0,0,1,0,0
7686,boardgame,Cut Mat,1993,2,2,20,20,20,0,0,0,0,2,0,0,0,1,0,0
7687,boardgame,Space Race,1999,2,4,20,20,20,5,3,5,0,11,2,0,0,4,0,0
7689,boardgame,Deluxe Pinball Soccer,1994,2,2,10,10,10,0,2,5.5,0,0,0,0,0,1,1,1
7690,boardgameexpansion,Scorched Earth,1987,2,2,360,360,360,12,111,7.81622,5.80063,311,7,24,27,45,22,4.6364
7691,boardgame,MTV: The Game,1999,2,6,90,90,90,13,9,4.33333,0,23,4,2,1,4,0,0
7692,boardgame,Hi Jack,1994,2,6,20,20,20,6,4,4.25,0,12,1,2,1,1,0,0
7696,boardgame,Fourhanded Checkers,1974,2,4,20,20,20,6,2,4,0,14,1,0,1,0,0,0
7698,boardgame,Zoo Quest,1959,2,6,60,60,60,8,5,5,0,11,1,1,2,3,1,2
7699,boardgame,Big Bucks Baseball,1987,2,4,10,10,10,10,0,0,0,1,0,1,0,0,0,0
7700,boardgame,Race-A-Car,1961,2,4,10,10,10,8,1,4,0,2,0,2,2,1,0,0
7701,boardgame,Them Bones,1975,2,4,45,45,45,0,0,0,0,2,0,0,0,0,0,0
7702,boardgame,Wafflin' Willy,1993,2,4,45,45,45,8,5,2.7,0,12,3,1,1,4,0,0
7703,boardgame,Principles of War: 19th Century,1995,2,8,180,180,180,12,8,7.1875,0,26,0,0,1,5,0,0
7704,boardgame,Academie,1942,2,6,120,120,120,9,0,0,0,2,0,0,0,0,0,0
7707,boardgameexpansion,Carcassonne: King & Scout,2003,2,5,45,45,45,8,3518,6.58239,6.36485,7895,127,64,196,1205,339,1.7965
7716,boardgame,Kratz Die Kurve,2000,3,6,60,60,60,10,4,3.5,0,16,1,0,0,1,0,0
7721,boardgame,L'An Mil,1986,4,7,480,480,480,12,19,6.25263,0,40,2,4,7,9,3,2.6667
7722,boardgame,Egghead or Chicken,1967,2,4,10,10,10,4,1,5,0,17,4,1,1,4,0,0
7724,boardgameexpansion,Planes in Flames,1992,2,6,240,240,240,12,74,7.52568,5.70156,246,11,1,2,43,11,4.8182
7725,boardgameexpansion,Ships in Flames,1995,2,6,360,360,360,12,64,7.79141,5.6981,215,4,2,2,37,8,5
7726,boardgameexpansion,Carrier Planes in Flames,1998,2,6,240,240,240,12,44,7.07955,5.59738,169,4,3,6,20,8,4.75
7727,boardgame,Nuclear Armageddon,1985,3,5,360,360,360,12,10,7.2,0,14,0,29,43,11,2,2.5
7728,boardgameexpansion,Cruisers in Flames,2003,2,6,240,240,240,12,29,7.39655,0,128,2,5,9,17,9,4.4444
7729,boardgameexpansion,Leaders In Flames,1998,2,6,240,240,240,14,31,5.5871,5.49743,95,1,3,5,19,6,4.3333
7730,boardgameexpansion,Asia Aflame,1993,2,6,240,240,240,12,71,7.02113,5.63574,227,5,2,2,29,9,4.7778
7731,boardgameexpansion,Africa Aflame,1993,2,6,240,240,240,12,65,6.98,5.62583,238,3,2,3,30,11,4.6364
7732,boardgameexpansion,Convoys in Flames,2003,2,6,240,240,240,12,31,6.85484,5.55359,127,2,5,10,16,8,4.875
7733,boardgameexpansion,Mech In Flames,1994,2,6,240,240,240,12,44,7.20455,5.59892,154,4,3,4,20,6,4.8333
7734,boardgameexpansion,Politics in Flames,2000,2,6,240,240,240,12,22,6.06818,0,75,1,4,6,14,3,4
7735,boardgameexpansion,Fatal Alliances II,1994,2,5,240,240,240,12,34,6.71176,5.54881,81,3,2,7,14,6,3.5
7736,boardgame,Armory,2003,2,4,20,20,20,10,15,3.63333,0,34,5,1,3,8,1,1
7738,boardgame,"Golf, the Game",1995,2,4,10,10,10,8,9,4.94444,0,27,10,0,0,5,3,2
7739,boardgameexpansion,America in Flames,1999,2,6,360,360,360,12,71,6.35634,5.57031,254,10,13,21,41,15,4.5333
7740,boardgame,The Chronicles of Narnia,1988,2,4,30,30,30,6,6,4.16667,0,17,0,2,1,4,2,1
7741,boardgame,Magical Arena,2003,2,4,90,90,90,10,7,6,0,21,4,1,5,6,0,0
7743,boardgameexpansion,Trivial Pursuit: Entertainment Edition,1988,2,6,60,60,60,10,15,6.23333,0,42,3,0,2,4,1,3
7744,boardgame,Roots,1978,2,5,20,20,20,0,5,3,0,13,1,0,0,3,2,1
7745,boardgame,Strato Tac-Tics,1972,2,4,45,45,45,0,2,8,0,10,0,3,5,7,1,4
7747,boardgame,Monopoly: Betty Boop,2002,2,6,60,60,60,8,10,4.1,0,8,0,0,1,4,1,2
7751,boardgameexpansion,The 1916 Brusilov Offensive / Gorlice-Tarnow Breakthrough,2001,2,2,360,360,360,12,22,7.77273,0,142,4,14,18,16,8,3.125
7756,boardgame,Normandy '44,1994,2,4,45,45,45,0,3,3.1,0,8,3,0,2,2,0,0
7757,boardgame,A Rhyme in Time,1993,2,8,120,120,120,0,7,3.5,0,24,4,0,0,6,1,1
7758,boardgame,La Ptanque,1987,4,4,60,60,60,0,12,7.75333,0,17,0,1,1,4,1,1
7759,boardgame,DeathMatch Asylum,2003,2,6,45,45,45,10,5,8.6,0,6,2,7,11,6,1,1
7760,boardgame,Ghouls,1992,3,4,45,45,45,0,18,4.61111,0,12,1,0,1,8,0,0
7761,boardgame,Tee Off on Golf,1994,1,4,30,30,30,0,0,0,0,9,1,0,1,2,0,0
7762,boardgame,Transfer,1983,2,2,10,10,10,10,28,5.275,0,84,9,3,4,13,2,1.5
7763,boardgame,Pictionary: Simpsons Edition,2002,3,0,60,60,60,10,15,4.9,0,48,6,3,4,8,1,1
7764,boardgame,Fantasy Manager,1994,2,10,90,90,90,0,4,4.75,0,11,1,0,0,3,0,0
7765,boardgame,Total War,1978,2,2,180,180,180,12,6,5.66667,0,27,5,0,0,2,1,1
7767,boardgame,Gladiators,1975,2,20,20,20,20,12,10,5.85,0,46,3,4,5,6,1,2
7768,boardgame,Giac My,1978,2,2,180,180,180,12,6,4.5,0,10,0,0,0,2,1,4
7769,boardgame,Sum-It,1930,2,4,20,20,20,0,8,4.0625,0,35,0,0,2,6,1,3
7770,boardgame,Rapier & Dagger,1978,2,2,20,20,20,12,4,5.25,0,13,0,2,4,0,0,0
7772,boardgame,Hostile Aircraft,1996,2,12,180,180,180,12,17,7.14706,0,55,1,1,5,8,2,4.5
7773,boardgame,"Fire, Hack & Run",1979,2,2,120,120,120,12,3,4.66667,0,11,0,0,1,2,0,0
7775,boardgame,Barsoomian Battle Manual,1978,2,2,180,180,180,12,6,5.41667,0,26,1,5,7,5,1,2
7776,boardgame,Laser Tank,1980,2,2,90,90,90,12,5,4.2,0,15,2,1,0,5,0,0
7777,boardgame,Pyramido,1991,2,4,20,20,20,8,11,6.96364,0,14,0,2,5,3,2,1.5
7778,boardgame,Catena,1992,2,4,20,20,20,10,13,5.69231,0,24,1,1,4,7,5,1.6
7780,boardgame,The Magic Box,2003,1,4,20,20,20,8,1,9,0,4,0,1,2,0,0,0
7781,boardgame,Skyhawks,1991,2,10,45,45,45,12,0,0,0,3,0,0,0,1,0,0
7782,boardgame,Ship o' the Line,1976,2,2,120,120,120,12,15,6.23333,0,31,0,3,3,9,0,0
7783,boardgame,"Signal Close Action, Fast Play",2001,2,2,120,120,120,12,9,7.66667,0,19,1,3,3,6,2,1
7784,boardgame,Mustangs and Messerschmitts,1983,2,20,120,120,120,12,21,7,0,39,0,5,5,17,5,3.4
7785,boardgame,Flying Tigers,1969,2,2,300,300,300,12,5,5.9,0,34,2,3,4,8,0,0
7786,boardgame,Complete Fighter Combat System,1984,2,2,120,120,120,12,3,5,0,8,1,1,4,5,0,0
7787,boardgame,Air Aces,1975,2,2,90,90,90,12,2,5,0,5,0,0,0,0,0,0
7788,boardgame,Air Power,1976,2,2,120,120,120,12,8,6.4375,0,15,2,0,0,9,3,3
7789,boardgame,Dogfight Over Flanders,1992,2,2,120,120,120,12,0,0,0,8,0,0,2,1,0,0
7790,boardgame,Rudis,1980,2,2,120,120,120,12,16,6.9375,0,46,2,2,3,7,2,4
7791,boardgame,Don't Give Up the Ship,1972,2,2,120,120,120,12,7,6.21429,0,44,3,9,8,10,1,2
7792,boardgame,Trench,1975,2,2,120,120,120,0,4,3.25,0,11,1,3,2,1,0,0
7793,boardgame,Field Regulations,1976,2,2,120,120,120,12,1,6,0,7,1,0,0,2,0,0
7794,boardgame,Valley Forge,1976,2,2,120,120,120,12,0,0,0,15,1,0,0,1,0,0
7796,boardgame,Paired Up,1999,3,6,10,10,10,12,17,7.67647,0,31,3,0,0,10,0,0
7797,boardgame,Incredible Victory,1986,2,2,360,360,360,12,10,7.1,0,62,4,8,5,9,3,2.6667
7798,boardgame,They Met At Gettysburg,1996,2,2,240,240,240,12,19,5.94211,0,72,6,8,6,20,6,2.5
7800,boardgame,Orient,1973,2,6,45,45,45,0,2,5,0,10,2,0,1,0,0,0
7801,boardgame,Rubik's Cube Card Game,1982,0,0,10,10,10,0,3,4,0,8,2,2,4,3,0,0
7807,boardgame,Windigo,1968,2,4,30,30,30,0,2,4.5,0,5,0,1,0,1,0,0
7809,boardgame,Energizer,1984,2,2,10,10,10,7,9,5.88889,0,22,3,0,1,2,1,2
7810,boardgameexpansion,Zombies!!! 3.5:  Not Dead Yet,2003,2,6,60,60,60,12,1068,6.29171,5.94731,2493,110,32,99,276,107,1.5888
7811,boardgame,Stranded,1981,2,2,20,20,20,7,20,5.45,0,41,3,3,8,7,2,2
7812,boardgame,The Same Game,2002,2,4,10,10,10,0,5,6.8,0,6,1,0,2,5,0,0
7813,boardgame,Tri-Gammon,1983,2,2,45,45,45,8,0,0,0,5,3,1,0,1,0,0
7814,boardgame,Wicked Willie The Boardgame,1994,2,6,60,60,60,18,7,3,0,7,1,1,2,5,0,0
7816,boardgame,Capture,1975,2,4,45,45,45,0,3,5.66667,0,16,3,0,3,1,0,0
7817,boardgame,Tight Squeeze,1967,0,0,10,10,10,0,1,5,0,3,3,0,1,1,1,1
7818,boardgame,Relate,1972,2,2,10,10,10,0,4,5.55,0,11,0,0,1,2,1,1
7819,boardgame,Bird Brain,1966,2,4,20,20,20,8,1,3,0,4,0,0,0,1,0,0
7820,boardgame,Honeycomb,1970,2,2,20,20,20,8,1,5,0,3,0,1,0,0,0,0
7825,boardgame,Tracks to Titicaca,1996,2,6,180,180,180,0,15,6.16667,0,45,5,9,7,6,1,4
7833,boardgame,Daytona Challenge,1996,2,10,90,90,90,8,22,5.96364,0,55,5,7,5,16,4,1
7835,boardgame,Space Checkers,1965,2,2,20,20,20,8,10,5,0,39,3,1,2,5,0,0
7836,boardgame,Abi 94,1993,4,8,60,60,60,8,3,3.33333,0,18,2,0,0,1,2,1
7837,boardgame,Drago Mago,2003,2,4,20,20,20,8,22,5.09091,0,31,2,0,1,9,2,1
7839,boardgame,Danger Island,1983,3,8,10,10,10,8,6,5.5,0,15,0,1,1,5,0,0
7841,boardgame,Swords & Wizardry,0,2,2,45,45,45,9,8,5.75,0,26,2,2,3,5,0,0
7842,boardgame,Land of the Giants,1968,2,4,20,20,20,8,2,5,0,3,0,1,2,4,0,0
7845,boardgame,Mighty Morphin Power Rangers: Battling Dice Game,1994,1,4,20,20,20,5,4,4.5,0,6,0,1,1,3,1,2
7846,boardgame,Alan Jones Formula 1 Grand Prix Racing Game,1985,2,5,20,20,20,8,2,4.5,0,9,0,2,2,2,0,0
7848,boardgame,Snakes and Ladders 3D,1998,2,6,20,20,20,0,18,3.63889,0,18,0,0,1,11,5,1
7850,boardgame,Shootout Pro Soccer,1980,1,2,20,20,20,0,1,5,0,2,0,0,1,0,0,0
7852,boardgame,The Secrets Game,1987,3,6,45,45,45,0,6,4,0,41,4,0,1,4,0,0
7853,boardgame,Chicken Soup for the Family Soul,2000,2,6,60,60,60,7,0,0,0,2,0,0,2,1,0,0
7855,boardgame,Crackers in my Bed,1987,2,4,20,20,20,3,7,3.57143,0,29,1,0,0,3,1,1
7856,boardgameexpansion,Ranger: AO Sierra Expansion Kit,1993,1,1,90,90,90,12,21,7.14286,0,119,4,8,11,6,3,2.3333
7857,boardgameexpansion,Ranger: AO Victor Expansion Kit,1993,1,1,90,90,90,0,18,7.16667,0,109,3,8,12,6,1,2
7859,boardgame,Dragon Ball Card Game,2003,2,2,30,30,30,10,16,5.15625,0,25,4,1,3,5,4,3
7871,boardgame,Not An Island,2003,4,15,30,30,30,10,0,0,0,3,1,1,2,1,0,0
7872,boardgame,Messages,2003,1,6,30,30,30,10,1,2,0,2,0,2,2,2,0,0
7873,boardgame,Early Years,2003,1,12,20,20,20,3,1,8.4,0,4,0,1,2,1,1,2
7874,boardgame,First Impressions,2003,4,20,30,30,30,12,3,3.66667,0,1,0,0,0,1,1,1
7875,boardgame,Taxi,1998,1,8,30,30,30,8,5,6.64,0,12,1,2,2,3,1,3
7876,boardgame,Personal Portraits,1997,1,10,30,30,30,12,2,8.125,0,4,0,0,1,1,1,2
7877,boardgame,Alphabet Soup,1985,1,8,20,20,20,6,1,3,0,0,0,0,1,0,0,0
7878,boardgame,Our Town,1978,2,6,30,30,30,10,5,4.8,0,12,2,0,0,2,0,0
7879,boardgame,Hotel Ritz,2002,1,8,30,30,30,10,1,4,0,7,2,1,2,2,0,0
7880,boardgame,Diplomatic Mission,2002,1,2,30,30,30,10,3,5.66667,0,7,0,1,4,2,1,2
7881,boardgame,Break A Leg,2002,1,6,30,30,30,12,2,6.5,0,4,1,0,0,3,1,3
7882,boardgame,The Circus Comes to Town,1998,1,6,20,20,20,6,3,2.66667,0,9,0,0,0,2,0,0
7883,boardgame,S.O.S.,2000,2,8,30,30,30,10,2,4.5,0,10,1,2,3,3,0,0
7884,boardgame,The Good Ship Freedom,1994,1,12,30,30,30,12,3,4,0,7,2,1,1,3,0,0
7885,boardgame,Community,1972,2,6,20,20,20,9,7,4.28571,0,10,0,1,5,7,1,1
7886,boardgame,Teddy Bears & Tigers,2000,1,8,30,30,30,5,0,0,0,2,0,1,1,0,0,0
7887,boardgame,Space Future,1979,2,4,30,30,30,10,3,6.33333,0,11,2,2,2,4,0,0
7888,boardgame,Earthquake,1992,1,6,30,30,30,5,7,5.78571,0,14,0,0,3,5,2,2
7889,boardgame,Untrivia,1985,2,12,30,30,30,12,3,3.33333,0,8,2,0,0,1,0,0
7890,boardgame,Choices,1976,4,24,30,30,30,12,0,0,0,1,0,1,2,1,0,0
7891,boardgame,Earth Game,1979,2,12,30,30,30,12,4,4,0,7,1,1,2,1,0,0
7892,boardgame,Yin Yang,1983,1,2,20,20,20,9,3,6.66667,0,20,3,2,7,2,1,2
7893,boardgame,Together,1971,6,36,30,30,30,8,0,0,0,3,0,0,0,0,0,0
7894,boardgame,Starwords,1983,2,10,30,30,30,10,1,1,0,5,0,0,0,1,0,0
7895,boardgame,Galaxy,1996,1,16,30,30,30,7,6,5.625,0,26,3,4,6,6,0,0
7896,boardgame,Amazing Illusions,1991,1,10,30,30,30,5,5,5.9,0,12,0,3,2,4,1,2
7897,boardgame,Ploughshares,1996,1,8,30,30,30,9,2,6,0,7,2,1,2,1,1,2
7898,boardgame,Warp n Woof,1979,2,4,20,20,20,12,10,5.6,0,27,0,1,2,4,1,2
7899,boardgame,Oasis,1999,1,8,30,30,30,9,9,5.21111,0,27,5,1,1,11,3,1.6667
7900,boardgame,Let's Go Sailing,1998,1,6,20,20,20,8,4,3.5,0,16,4,1,2,3,2,1.5
7901,boardgame,Yard Sale,1986,1,8,20,20,20,4,2,4.5,0,6,0,2,2,2,1,1
7902,boardgame,Co-Op Marble Games,1997,2,12,20,20,20,6,0,0,0,1,0,2,0,0,0,0
7903,boardgame,Bambino Dino,2001,1,6,30,30,30,4,1,4,0,6,1,0,1,1,0,0
7904,boardgame,Fuzzy Math,1985,1,8,20,20,20,5,0,0,0,0,0,0,0,0,0,0
7905,boardgame,Deep Sea Diver,1986,2,4,30,30,30,7,4,5,0,16,2,0,1,6,0,0
7906,boardgame,Sky Travelers,1989,2,4,30,30,30,8,7,5.21429,0,37,5,3,4,10,1,2
7907,boardgame,Investigators,1989,2,8,30,30,30,8,8,4.5625,0,34,4,0,1,6,1,1
7908,boardgame,Co-Op Parlor Games,1997,2,12,30,30,30,0,2,5.5,0,5,0,1,1,3,0,0
7909,boardgame,A Beautiful Place,1981,2,8,30,30,30,5,6,3.83333,0,15,1,0,1,6,0,0
7910,boardgame,Hugs & Tickles,1994,2,12,20,20,20,5,2,5,0,3,1,2,2,1,0,0
7911,boardgame,Home Builders,1997,2,8,30,30,30,5,5,3.8,0,14,2,0,2,4,0,0
7912,boardgame,Sand Castles,1991,1,8,20,20,20,5,24,4.825,0,34,2,0,1,17,4,1
7913,boardgame,Eyes of the Jungle,1991,1,10,30,30,30,7,16,5.40625,0,48,4,1,2,15,2,1.5
7914,boardgame,Games Kit: 4 Cooperative Pencil & Paper Games,1998,1,8,20,20,20,6,2,6,0,4,0,0,1,2,2,2.5
7915,boardgame,Co-Op Games Manual,1990,2,12,30,30,30,4,2,5.5,0,7,0,1,5,2,0,0
7916,boardgame,Funny Face,1987,3,18,30,30,30,3,6,5.25,0,9,1,0,1,1,0,0
7917,boardgame,Granny's House,1985,1,6,30,30,30,4,16,5.8375,0,35,0,0,2,15,3,1
7918,boardgame,Eagle Eye Agency,1982,1,6,30,30,30,12,24,5.67083,0,52,9,17,27,13,4,2.5
7919,boardgame,Zen Blocks,1972,1,13,30,30,30,6,20,4.375,0,59,9,1,3,19,1,1
7920,boardgame,Snowstorm,1994,1,12,30,30,30,5,21,6.21429,0,55,2,1,6,15,5,1.4
7921,boardgame,Round-Up,1991,1,8,30,30,30,5,21,6.49524,0,53,4,1,8,23,3,1.3333
7923,boardgame,Brainy Games,2003,1,9,30,30,30,10,2,2.5,0,3,1,0,0,0,0,0
7925,boardgame,Bus Depot Diner,2001,1,6,30,30,30,7,5,5.35,0,18,0,2,4,6,3,2
7926,boardgame,Sleeping Grump,1981,2,4,30,30,30,4,13,4.82308,0,36,4,0,0,10,2,1
7928,boardgame,The Andy Griffith Show Trivia Game,1998,2,4,30,30,30,8,8,5.1875,0,19,1,0,0,5,2,1
7931,boardgame,Remember Gordon! The Battle of Omdurman,1982,2,2,180,180,180,13,26,6.47692,0,131,5,4,10,19,5,2.6
7932,boardgame,La Beast,1992,3,7,20,20,20,8,7,5.14286,0,23,1,0,1,7,0,0
7936,boardgame,Police,1992,2,6,20,20,20,6,4,2,0,16,0,0,0,2,1,1
7937,boardgame,Tudor Joust,1992,2,2,30,30,30,0,4,5.75,0,21,3,1,2,4,2,1.5
7940,boardgame,Cheops,1977,1,4,30,30,30,0,3,4.83333,0,3,0,0,1,1,0,0
7945,boardgame,Swayze,1954,2,2,30,30,30,12,1,5.5,0,10,0,0,0,2,0,0
7946,boardgame,Keep Quiet,1973,1,0,10,10,10,8,1,7.9,0,16,2,1,4,1,0,0
7949,boardgame,Touch,0,2,2,20,20,20,0,1,6.5,0,4,0,6,4,1,0,0
7952,boardgame,Flat Cat,1978,2,4,10,10,10,6,5,4.4,0,12,1,0,2,4,0,0
7953,boardgame,Nephite Appetite,2003,2,6,10,10,10,0,0,0,0,7,0,0,0,1,0,0
7954,boardgame,Confederate Rails,2001,3,5,300,300,300,0,16,5.72188,0,57,5,11,11,13,1,1
7956,boardgame,Formel 1 Nrburgring,1985,2,6,60,60,60,10,27,6.28148,0,60,3,10,11,11,1,1
7957,boardgame,FRANCHI$IT,0,2,6,180,180,180,0,3,3.33333,0,9,3,1,1,1,1,1
7959,boardgame,Marvel Super Dice,1997,2,2,30,30,30,8,26,4.71154,0,57,7,15,12,16,4,1.5
7961,boardgame,Yep!,2003,2,6,10,10,10,6,2,4,0,7,1,0,1,1,0,0
7962,boardgame,Dashing Donkey,2001,2,4,20,20,20,4,19,5.05158,0,22,1,1,1,8,2,1
7964,boardgame,West Wall,1984,2,2,180,180,180,12,29,4.81897,0,161,20,0,2,22,8,2.375
7965,boardgame,Atlas Adventures,1996,2,4,30,30,30,7,8,4.0625,0,32,2,0,0,7,0,0
7968,boardgame,Constellation Station,1990,2,6,45,45,45,10,5,4,0,26,6,0,3,5,0,0
7969,boardgame,Speed and Steel,1983,2,2,240,240,240,12,22,5.62273,0,41,3,2,3,11,5,2.6
7971,boardgame,Lucky Seven,2003,1,101,10,10,10,10,17,1.76476,0,20,2,0,0,13,3,1
7977,boardgame,Balkan Hell,1995,2,2,120,120,120,12,25,5.62,0,175,3,3,3,26,3,2.3333
7981,boardgame,Paradux,0,2,2,20,20,20,6,23,6.45652,0,57,7,2,12,16,4,2.25
7983,boardgame,Gundam G-Generation Digiboard Mission,2000,1,2,30,30,30,10,6,7.25,0,10,1,0,2,2,1,2
7984,boardgame,BattleLust,1992,2,8,90,90,90,12,21,7.07143,0,61,2,3,6,14,5,3.2
7985,boardgame,Wolfsspuren,2003,3,6,90,90,90,12,21,6.03143,0,41,3,1,1,7,3,3.3333
7987,boardgame,Catch Mag,2002,2,4,20,20,20,6,13,3.40385,0,25,5,0,0,4,1,1
7990,boardgame,Moscow '41,1984,2,2,180,180,180,12,3,5.33333,0,7,0,2,2,4,0,0
7996,boardgame,Fuh Gedda Boudit,2002,2,4,90,90,90,0,5,4.6,0,18,2,0,1,4,1,2
7997,boardgame,Bullwinkle Hide-N-Seek,1961,0,0,10,10,10,0,5,2.8,0,5,1,0,0,2,0,0
7998,boardgame,Hyperchess,2003,2,2,120,120,120,10,1,8,0,4,1,1,4,2,1,2
8000,boardgame,Rainbowland,2000,2,6,45,45,45,6,11,4.90909,0,18,2,0,3,10,2,1
8003,boardgameexpansion,Warhammer Ancient Battles,1998,2,2,120,120,120,14,198,6.64646,5.72962,402,14,6,13,61,23,3.5652
8004,boardgame,The Great Escape,1960,2,7,120,120,120,12,8,5.25,0,12,0,10,14,4,1,1
8005,boardgame,James Bond 007: Thunderball,1965,2,4,45,45,45,10,10,4.71,0,29,4,6,4,7,2,1
8006,boardgame,Galaxy Chess,1991,2,2,90,90,90,10,2,6.25,0,26,4,3,3,1,0,0
8007,boardgame,Locomotion,1987,2,4,60,60,60,8,17,5,0,75,7,1,5,8,0,0
8010,boardgame,Mouse House,1977,2,4,20,20,20,0,4,3.5,0,6,0,0,0,1,1,1
8011,boardgame,Frog Race,1972,2,4,10,10,10,6,2,3,0,6,1,0,0,1,0,0
8012,boardgame,Take 4,1970,2,2,10,10,10,8,2,3.5,0,3,0,1,1,1,0,0
8013,boardgame,Cup Winner,1973,2,2,10,10,10,0,3,4,0,4,0,0,1,0,0,0
8014,boardgame,Shoulder to Shoulder,1975,2,3,20,20,20,0,12,5.625,0,23,0,7,14,7,1,1
8015,boardgame,The Twizzle Game,1976,0,0,20,20,20,0,2,5,0,4,0,1,1,1,0,0
8016,boardgame,Control,1984,2,8,90,90,90,8,3,6.33333,0,1,0,0,0,0,0,0
8018,boardgameexpansion,Supremacy:  Boomers  Warlords and Pirates Blister Pack,1990,2,8,360,360,360,12,26,6.69615,0,75,0,10,18,6,1,1
8019,boardgameexpansion,Supremacy:  Tanks  Warlords and Pirates Blister Pack,1990,2,8,360,360,360,12,20,6.83,0,69,1,12,19,6,2,1
8020,boardgame,Rallye Monte Carlo,1952,2,4,60,60,60,0,1,6,0,4,0,0,1,1,0,0
8021,boardgame,Mafiosi Spinosi,1989,2,6,30,30,30,6,1,9,0,0,0,0,0,0,0,0
8023,boardgame,Faces in the Crowd,1987,2,4,20,20,20,8,7,4.92857,0,14,0,0,1,2,0,0
8025,boardgame,Orion: Combat Near the Speed of Light,1987,2,4,240,240,240,12,8,7.375,0,33,0,22,34,8,4,3
8026,boardgame,Video Fighter: Dragons of Fury,1994,2,8,45,45,45,10,20,5.425,0,49,12,2,3,7,4,1.75
8027,boardgame,Verrckte Tiere,1995,2,6,20,20,20,4,2,6.25,0,8,1,1,1,0,1,1
8028,boardgame,Goblin King,1996,4,5,180,180,180,12,16,6.125,0,35,0,15,19,7,1,3
8029,boardgame,Medieval Empires,1996,3,4,180,180,180,0,6,6.58333,0,38,0,27,40,3,0,0
8032,boardgame,4 CYTE (Foresight),1962,1,2,30,30,30,10,23,5.68696,0,73,7,0,1,11,4,2.5
8034,boardgame,Making It,1997,1,8,60,60,60,10,1,5,0,2,0,0,0,1,0,0
8035,boardgame,Pickin' Chickens,1995,2,4,10,10,10,4,7,4.28571,0,13,0,0,0,5,0,0
8043,boardgame,Gear Krieg Wargame,2000,2,2,180,180,180,12,27,6.62963,0,77,9,2,4,15,5,2.8
8044,boardgame,Renaissance of Infantry,1970,1,2,240,240,240,12,24,6.42083,0,94,3,16,16,24,3,3.3333
8047,boardgame,Hot Potatoes,2002,2,6,20,20,20,6,11,4.8,0,15,1,2,1,4,2,1
8050,boardgame,Die Mauer,1986,2,2,45,45,45,13,12,3.75,0,38,3,0,1,4,0,0
8052,boardgame,Die frosch-frhliche Poolparty,1999,2,6,30,30,30,8,8,5.8125,0,20,3,0,0,3,1,1
8053,boardgame,Waterworld,1995,2,4,45,45,45,8,11,4.03636,0,51,3,5,4,11,2,1
8054,boardgame,Jogo do Hulk,2003,2,4,30,30,30,7,0,0,0,0,0,0,0,1,0,0
8055,boardgame,Living Dead Dolls Board Game,2003,3,6,90,90,90,10,22,4.45455,0,43,2,0,5,10,5,1.2
8057,boardgame,1944: Second Front,1990,1,2,300,300,300,12,24,5.69792,0,126,22,1,4,20,6,4
8058,boardgame,StakXchange,2003,3,6,90,90,90,8,22,2,0,62,23,0,1,23,2,1.5
8060,boardgame,Treasures of the Smithsonian: The Game,1992,2,6,60,60,60,12,1,5,0,4,0,1,0,1,0,0
8061,boardgame,Willi Wichtel,1997,2,4,30,30,30,0,6,4.83333,0,17,0,0,0,5,1,2
8062,boardgame,The X Game,1997,2,4,60,60,60,10,5,3,0,15,2,0,0,4,0,0
8064,boardgame,The Monitor and the Merrimack,1991,2,2,60,60,60,0,7,6.35714,0,33,6,0,0,6,0,0
8065,boardgame,The Erie Canal,1991,2,2,30,30,30,0,5,2.8,0,13,1,2,2,3,0,0
8070,boardgame,The Great War in the East,1978,2,2,300,300,300,12,61,6.89328,5.59961,204,11,15,16,39,16,3.3125
8072,boardgame,Jason-1: Voyage on the High Seas,2002,2,4,45,45,45,10,0,0,0,1,0,0,0,0,0,0
8073,boardgame,Staccato,1979,2,2,20,20,20,8,0,0,0,1,1,1,0,1,0,0
8074,boardgame,Plumb Crazy,1978,2,4,45,45,45,7,0,0,0,5,1,1,1,0,0,0
8075,boardgame,Dynamite Shack,1968,2,4,10,10,10,7,6,5,0,22,3,6,6,5,1,1
8076,boardgame,Wacky Races,1969,2,10,30,30,30,0,3,3.06667,0,10,0,5,7,3,1,1
8078,boardgame,Missile Game,0,2,2,30,30,30,5,0,0,0,0,0,0,0,0,0,0
8080,boardgame,Sleeping Beauty,2003,2,4,20,20,20,4,1,1.1,0,3,0,0,0,2,0,0
8082,boardgame,Dexter's Laboratory: The Incredible Invention Vs Dee Dee,2001,2,4,20,20,20,7,7,6.28571,0,17,1,0,0,3,1,1
8083,boardgame,Cowgirls,1998,0,0,60,60,60,16,2,3,0,8,1,0,2,4,1,1
8084,boardgame,Polygon,1998,2,4,30,30,30,7,15,5.54667,0,60,4,2,5,11,3,1.3333
8085,boardgame,Snow White and the 7 Dwarfs,2003,2,4,20,20,20,6,2,3,0,6,0,0,0,0,0,0
8086,boardgame,Little Red Riding Hood,2003,2,4,20,20,20,5,1,6,0,3,0,0,0,1,0,0
